seg_0040.wav|Завтра у нас генеральный директор, вместе с нашим главным инженером, будет в вашем чудесном городе. У нас встреча назначена с начальником делой организации концертов с Юлием Владимировной в Филармонии.
seg_0041.wav|И безусловно заскочить и к вам, Владимир Александрович, в какое время можно к вам подъехать, чтобы узнать о возможных перспективах партнерских отношений с вашим театром-хуком?
seg_0042.wav|Так, а у нас же нет, мы же часть КТКО, так что это... Ну, приговори, вы знаете, в ваших потребностях, я понимаю, что вы часть КТКО, я это прекрасно понимаю.
seg_0043.wav|На детского завтра время мы подстроимся по двадцать.
seg_0044.wav|чтобы с вами встретиться и побеседовать о возможных сотрудничествах на базе ваших театров, чтобы дальше мы пошли уже к антиберам. А мы без них не можем. У нас нет никаких полномочий самостоятельных.
seg_0045.wav|Ага, то есть на оконтибину. Ясно. Вернее, даже оконтибина, скорее всего, не. Ну что ж, благодаря вас, благодаря вас. Но в любом случае, если за... То есть если какие-то деловые и прочие такие штуки, это все там филармонии. Ну а у вас есть потребности? Скажите, пожалуйста, Владимир Александрович.
seg_0046.wav|Ну у нас вот сайт есть, он нам пока... А может быть звуковое аудио-видеооборудование, как будто мультимедийного характера, экраны, проекционные листы. Ааа, ну это уже другое дело. Вот, вот, мы по этому работаем, по этому направлению. Не только с сайтами занимаемся, у нас компания называется Multimedia, видите, система. Мы занимаемся партию, поставками оборудования, свет, звук, аудио-видео. Так, во сколько вы завтра будете? И где? Или когда? Вот, может, с двух до трех, скорее всего, будем встречаться в филармонии.
seg_0047.wav|Завтра будут люди, скорее всего, звукари и светлые имя. Я думаю, им будет интересно.
seg_0048.wav|Так, это мне надо смотреть, я так не скажу вам.
seg_0049.wav|Куда вам сообщить? Акстана Петровна мне дала вам что-то новое. Если я бы вам, допустим, перезвонил бы через какое-то время, сейчас брошу вам визитку, но что-то он умер. А вы мне на визитке бы в ответ написали, в какое время можно вам подъехать.
seg_0050.wav|Хорошо. Хорошо. У вас адрес у тебя. Расскажите, пожалуйста, о шуме. О, советская С-104.
seg_0051.wav|Это буквально там в 5 метрах от вармонии. Чудно. Вадим Александрович, я сейчас на этот номер. Разбрасываю телеву. В телеграм сбрасываю визитку. И жду от вас информации по поводу... Все я понял. Хорошо. Спасибо. Спасибо. Договорились.
seg_0052.wav|Скажите, Наталья Улерина, здравствуйте, Алексей беспокоит из-за Катеринбурга. Мы договорили с Юлей Павловной переговорить, я никак не могу дозвониться, может быть связи нет. Твялька хорошая такая, да.
seg_0053.wav|может быть вы пригласите
seg_0054.wav|к вашему телефону или пауну. Она вообще на месте в библиотеке? Она на месте, на нашей другой библиотеке.
seg_0055.wav|Ааа, она в другой? Да, ну вот, вот...
seg_0056.wav|У нас связь такая не очень хорошая, а я думаю, что пару раз попробуйте. Ну, с этого телефона-то у меня есть напрямую. Простите, посильнее, что я вам набрал. Ничего-ничего. Ладно, буду да илю-паунта дозвонить. Да-да-да. Спасибо. Да, пожалуйста.
seg_0057.wav|Юля Павловна? Юля Павловна, неужели я бы дозвонился до вас? Прочитался в общение, что такая связь? Фу ты, господи, ну я понимаю... Это ужасная связь, это не моя вина, это вот... Да, это такая вот связь. Юлечка Павловна, к вам вообще никаких контентей? Слава богу, что дозвонился. Юля Павловна, ну я, вы знаете, тема беседа такая. Я так понимаю, что мы с вами убрали полностью из коммерческого предложения дерева и у нас сейчас вам осталось 2 млн. 622 тысячи.
seg_0058.wav|Скажите пожалуйста, все ли вам подходит, все ли вас устраивает? Нет.
seg_0059.wav|У меня осталось из вашего расчета, а вот я сейчас его...
seg_0060.wav|Я попрошу вас обновить. Я подготовлю обновления с учетом всех ваших пожеланий. Да, да, да. Ну вот если мы начнем по порядку, значит сверху, вы уже открыли? Нет, я не могу уже найти.
seg_0061.wav|А, эээ... Очень много сообщений. А по-проходе найти нашу группу там, где вот...
seg_0062.wav|Наша группа МВС на Возовской ЦБС
seg_0063.wav|Вот я как раз это делаю и ищу.
seg_0065.wav|Вы понимаете, что я решения не одна принимаю? Это ж неполигиально.
seg_0066.wav|Смотрите, у нас осталось из актуального интерактивная писочница, интерактивный полгубопроекция.
seg_0067.wav|Мне актуально вообще, да, дерево тоже. Позвольте, позвольте я буду... ну дерево то вы сказали, я уже обочернул. Значит, давайте тогда я буду сейчас записывать.
seg_0068.wav|Я себе попишу так нового зона. Врата, у нас пришла дизайн, ну, пора, потому что мебель расчет, и у нас получается некуда эти столы интерактивны, и им правда не смешно.
seg_0069.wav|Их некуда ставить, а перегружать библиотеку интерактивом тоже не совсем, надо же, чтобы она работала. Интерактивный писочник.
seg_0070.wav|Интерактивный пол и ГОБА-проекция. Так, пол пишу. Интерактивный пол.
seg_0071.wav|Плюс... Гоба-проекция... Гоба-проекции... А вот количество 8 в этом расчете, что это значит? Это 8 будет у вас, Гоба-проекторов, которые буквально будут показывать стрелками, направление всех комнат, в том числе ваши рыбки... Нет, это у нас очень маленькое помещение и показывать нетчего.
seg_0072.wav|И так все понятно.
seg_0073.wav|она маленькая очень. Если брать, допустим, Дебальсова, там двухэтажное помещение, там, как бы понятно, можно заблудиться. А у нас негде блудить, просто негде. И эти вот проекты, как бы, производители, стрелочки эти, они как бы, они будут перегружать и так насыщенный вот этот дизайн, это все, ну как бы, господи, как это называется, потеряла плова.
seg_0074.wav|Указатели, указатели. Ну короче да, они просто потеряются в общем, в общем афе того, того мебели, которое нам планируют поставить. А на потолок, ну это... Я, конечно, ни в коем случае вам не советую, я вам хочу сказать, приехал, когда на Рыжный.
seg_0075.wav|Это директор вашей гиблиотеки Крымской, Вдебальцева. Да-да-да. Он такой посмотрел, говорит, господи, а вы где это взяли? А он говорит, вот у нас. Он говорит, позвите-те к ребятам. Ну, вот мы у него были. Вот я вам рекомендую, посмотрите, помещение Нарызного это огромнейшее помещение республикальной библиотеки. Я побыл. Да. Тяжаться с республикальной библиотекой ни в коем мере я даже даже не могу. Юля Павловна, я ж вам не скоро. Гоба Прекция вычеркиваем. Да. Мне надо вот, проекция, которая вот в коридортике будет рыбки. Да. Ну, это понимаете. Или не рыбки, а другие моменты. Ну, или осьминоги, или околы. Так вот, смотрите, чтобы вот эту проекцию сделать, нужно нам с вами туда проектора сделать. Это не Гоба Прекция, это сопроцентный проектор, который будет показывать вот именно над входом. Вы зашли вот, посетители, дети, дети там, взрослые бабушки. И вот этот проектор висит прямо над дверями и проецирует это изображение. Тогда это будет. Это называется, мы вам можем такое поставить.
seg_0076.wav|Это интерактива. Хотим. Сделайте, пожалуйста, в этом, ну, вот это, в предложении, пожалуйста, я всё это... Я возьму, вы понимаете, как это будет? Я соберу эти все вот расчёты, и пойду к руководителю, у меня есть руководитель, и в каждую позицию я буду объяснять и рассказывать.
seg_0077.wav|А почему надо это и для чего это надо? Тут всё же не просто там.
seg_0078.wav|У нас с вами остается интерактивная песочница.
seg_0079.wav|интерактивный пол, вы сказали, и сейчас мы поговорили интерактивная стена, которая будет показывать надходом красивые динамичные картинки.
seg_0080.wav|Ну это не стена, нам стена не нужна. Нам нужно мне надо, чтобы она на полу вертелась.
seg_0081.wav|на полу, со ввертелось, до конца ввертелось, это все равно проектор нужен, понимаете, что будет происходить, но я пишу себе еще вертелось на полу.
seg_0082.wav|Так, вертелась на полу.
seg_0083.wav|Ага, и когда у него...
seg_0084.wav|Я не понимаю, я настолько далека от техники, я вижу конечные результаты. Я не знаю, как это делается, поймите правильно, но я буду показывать, мне надо, чтобы я так включила, она заработала. А у нас же с вами детская библиотека помалая, бюджет у нас 8 миллионов получается, да все.
seg_0085.wav|Уже там меньше, уже четыре с половиной забрали, да. А, четыре с половиной забрали, то есть забрали это на ремонт у вас.
seg_0086.wav|У нас есть декор «Авкон». У нас есть литература, которую мы обязаны. У нас есть наружные вывески. У нас есть мебель и дизайн. У нас есть ещё кондиционеры, бытовая техника, которую мы уже хотели бы предыдущить. Бутылую технику, кондиционера. Ну хорошо. То есть у нас получается на мультимедийку осталось 3,5 миллиона. И с того, что вы заказали, тут да 2 миллиона есть, понимаете. Давайте мы с вами перекрутим. Вот я, когда убрал у вас
seg_0087.wav|Значит, из бюджета дерева, которую мы вам предлагали, у нас осталось 2,6 миллиона 22 тысяч.
seg_0088.wav|2 миллиона сил, а что, 22 тысячи? Это вот правда, говорю.
seg_0089.wav|На эти 2,6 млн, сколько получается интерактивный? Давайте вы не будете об этом думать, а вы сделайте мне просто коммерческое предложение, а я же сама решу, как дальше расстрелить это. Хорошо? Конечно. Спасибо. За понимание отдельное. Спасибо. Да, Юля Павловна, если у тебя женщина не понимала, меня будут тут... Я вообще женщину очень люблю, я очень уважаю. Я считаю, что у женщин на женщинах весь мир держится. Значит, подытоживаем. И сочница интерактивная, интерактивный пол и какую-то куртяжку, которая будет с потолка светила вот с полом.
seg_0090.wav|Всё тогда, очень бляж, что мало заказали, ну КБ-шку поменяем, сделаем, представлю вам. Ну пожалуйста, да, не обижайтесь, ну поднимайте, если что это... Мы очень маленькие, но у вас очень замечательные перспективы работы с Нарыжным, у него очень большое помещение, поверьте, там...
seg_0091.wav|Там очень красиво и просто замечательно. А он очень замечательный человек и очень... Были бы у него еще деньги. Будут у него. Все будет у него. Я думаю, что у него все будет. Я хочу с вами работать на Рыжный Никуда ни денется. Ладно, договорились, мы пересчитали. Мы очень маленькие, мы для вас не интересны. Вы на берегу моря, я бы к вам приезжала с детьми купаться. Понимаете, в чем дело? Приезжайте просто так.
seg_0092.wav|Для этого не обязательно делать какие-то проекты. Ладно, Илья Павловна, мы посчитаем, что вам предоставлю. Хорошо, да. Спасибо большое. Вам хорошего дня. Да, всего доброго.
seg_0093.wav|Доброе утро. Расскажите, пожалуйста, могу что-то не упал на?
seg_0094.wav|Радену полно приветствовать вас, беспокоит компания мультимедиосистемы.
seg_0095.wav|Наши коллеги уже сами связывались по поводу оборудования для модельных библиотек, которого у вас сейчас разыгрывается. Позвольте мне представить. Снизу Талюксия Андрея, эфира кодитель проекта.
seg_0096.wav|И хочу сказать, что наше последнее направление очень сильно связано.
seg_0097.wav|поставка оборудования по национальному проекту семья по модельным библиотекам в том числе.
seg_0098.wav|Людмила Павловна, скажите, пожалуйста, вот я читаю резюме разговора, которая была с вами, вы как бы, тут с нашей коллегой проговаривали о возможности застреленной ТЗИ, дизайн проекта.
seg_0099.wav|Скажите, пожалуйста, вас основной упор идет на покупку мебели или мультимедийной оборудования, в том числе тоже вас есть?
seg_0100.wav|Нет, если мы говорим о модернизации по проекту семья, там только ремонтная работа у нас происходит. У вас ремонтная работа только? Да, а если, допустим, модельная библиотека, там безусловное оборудование, то есть там и мебель, и оборудование, и книги, и все. Мы пока вот к этому еще, мы только пока все задействованы в ремонтных работах, это там, где только ремонтная работа работает. То есть у вас уже идут ремонтные работы, или только вы осмечиваете сумму? Нет, у нас уже как бы вот одна из библиотек, она небольшая детская, она уже как бы входит в ремонт, уже прошли торги.
seg_0101.wav|Подрядчик уже будет ждет подписание контрактов и заходим в ремонт. И эту библиотеку мы будем подавать на модельную. На модельную? Людмила Павловна, я так понимаю, разгиблетика детская и малая, то бюджет 8 миллионов, судя по всему. И всего два, 15-18. Сколько у вас подрядчик по ремонту? На ремонт уже взял сумму. Сколько у вас составок?
seg_0102.wav|в смысле осталось они все взяли они все 8 миллионов взяли и подряд они нет нет это отдельная сумма отдельная сумма идет на ремонт на работы и вот это 8 потом модельной библиотеки уходит все на оборудование но прекрасно два разных два разных 2 разных программ то есть программа одна а направление разное то есть модернизация происходит нам выделяют денежные средства с федерального бюджета и мы включаемся в модельную там только на оборудование имели книги это будет прекрасно а когда вы хотите начать эту программу все будет зависеть как мы завершим если мы будем успевать в этом году значит мы в этом году будем ходить если нет на 27 год там все будет сейчас по окончанию ремонтных работ хорошо радиум полно очень показали допустим библиотеку что вот она у нас отремонтирована все и мы будем так
seg_0103.wav|Вы в этом году победили по моделям Мевлетикам или только планируете подаваться после ремонта?
seg_0104.wav|подаваться после ремонта. Ясно, вы будете подаваться на 27 год. Хорошо. Да. Но в таком случае было приятно с вами поговорить, познакомиться.
seg_0105.wav|И я тогда вам наберу, вы знаете когда? Наверное в марте месяце, чтобы узнать какого-то... А ну давайте, давайте.
seg_0106.wav|Мать, уже мы будем понимать, что у нас какая ситуация на какой мы стадии. Тогда после праздников Мартовский, хорошо?
seg_0107.wav|Хорошо, хорошо, хорошо. Для него полно было прятаться вообще-то всего доброго. Всего доброго. До свидания. До свидания.
seg_0108.wav|Добрый день, для Этека Пушкина. Здравствуйте, я скажу, пожалуйста, могу ли услышать ситуацию Николая Николаевна?
seg_0109.wav|Стал не главен сейчас совещание. А на совещание? С кем бы мы побеседовать по поводу формирования оборудования для вашей библиотеки по программе с семья, по модельным библиотекам, которое происходит сейчас?
seg_0110.wav|Сейчас Постуня, заместители тоже на совещание? Тоже на совещание. В какое время по зону не скажут, пожалуйста? Перезвините, Гето, часов 11.
seg_0111.wav|Доброе утро. Скажите, пожалуйста, могли переговорить с Александрой Киртиколовной?
seg_0112.wav|Да, я тоже его. Александр Катяков, здравствуйте, мне зовут Алексей Андреев, я вас беспокою из Екатеринбурга.
seg_0113.wav|Наш сотрудник там связывался уже по поводу комплектования.
seg_0114.wav|Значит, это мультимедийным оборудованием вашего предприятия, скажите, пожалуйста, это еще оконно?
seg_0115.wav|Этого даже не было. Воззакупка еще не было.
seg_0116.wav|А вы собираетесь через торгеты сидеть, через овсон или можно по прямому? Некоторые, где по прямому, не овсон.
seg_0117.wav|то же это, то же это, то же, то же это.
seg_0118.wav|Скажите Киртиковому, а Александр Киртиковому, скажите пожалуйста, а когда вам позвонить, вам сейчас удобно разговаривать, я у нас вот тут телефон, так понимаю, вам набрал.
seg_0119.wav|Через три часа вам позвонить, пожалуйста. Знаете, через три часа, на веру я еду.
seg_0120.wav|Через два часа договорились туда и вам будет удобно переговорю. Спасибо. До свидания. До свидания.
seg_0121.wav|Доброе утро, расскажите, Елена Александровна, могу услышать?
seg_0122.wav|Позвоните ей на сотовый телефон, пожалуйста. Да, на сотовый. Это из Екатеринбурга Зонок, компания МВС. Я был у вас с презентацией нашей компании по модельной... Я вот не пытаюсь поговорить по телеграмму, но слуха получается. У нас телеграмм не работает, WhatsApp тоже не работает. Вы можете на Max ей позвонить. А, на Max, точно. Да, да, потому что у нас телеграмм и WhatsApp не работают. Позвоните на Max.
seg_0123.wav|Добрый день, блядь, я Папушкина. Добрый день. Скажите, пожалуйста, можно переговорить с Ланой Николайной? Я он недавно звонил вам, а не освещение было.
seg_0124.wav|подскажите еще какое именно оборудование
seg_0125.wav|Мультимедийное, любое оборудование мультимедийного характера, свет, звук, проекционное оборудование, видеоборудование, лэд экраны. Это я вас просто соединю, Прохина Илена Владимировна. Секундочку запишу.
seg_0126.wav|Так, Елена? Медий, Медийная, это на спрохину?
seg_0127.wav|Елена Владимировна, хорошо. Благодарю, соединяйте. Она встречает за закупа, так понимаю, да? Елена Владимировна. Да, она именно вот этим, потому что у нас как бы заместители каждый равным товаром.
seg_0128.wav|Спасибо, тогда будьте добровестительны.
seg_0129.wav|Алло! Мои монастырь в совещании не подошла!
seg_0130.wav|Ага. Хорошо. Скажите, пожалуйста, какой телефон у Юлиэна Владимировича, чтобы я вас не беспокоила?
seg_0131.wav|А нет, вот сюда, через вас, потому что мне тут внутренне не получится набрать. А через сколько? Как вас зовут, пустите, пожалуйста?
seg_0132.wav|Анастасия! Анастасия, через сколько вам набрать?
seg_0133.wav|Минут через 20-30 минут, я не знаю, когда случай не закончится. Ноговорились. Или уже лучше после обеда. У нас 12 до часа обед.
seg_0134.wav|Библиотеку, здравствуйте. Добрый день, скажите, пожалуйста, могу ли что-то делать у Николайевна?
seg_0135.wav|Это Екатерин Бурка, Алексей Андреев, ММГС.
seg_0136.wav|Сейчас, подождите. Спасибо.
seg_0137.wav|ПОЗИТИВАЕТСЯ
seg_0142.wav|Папа, ты что? Я не знаю, что это. Я знаю, что это. Я не знаю, что это. Я не знаю, что это.
seg_0146.wav|Редактор субтитров Н.Закомолдина
seg_0148.wav|Добрый день, библиотека Пушкина. Добрый день, девушка. Я с вами сегодня разговариваю несколько раз. А можно я слушать Елену Владимировну? Минутку.
seg_0149.wav|Добрый день, Делина Владимировна.
seg_0150.wav|Нет, Леон Вадимировна вышла ей передать что-то. Вы знаете, у меня переключила Анастасия на ваш номер.
seg_0151.wav|Я хочу представить, что у меня зовут Алексей Андреев, я представляю компанию Multimedia. Ранец наш менеджер общался с кем-то из коллег ваших по поводу вашей потребности в мультимедийном оборудовании для вашей библиотеки Вне Пушкина. Я, насколько понимаю, вы победили на конкурсе модельных библиотек.
seg_0152.wav|Ну, в 25-м году, по-моему, побеждали, сейчас на 26-й год. И хочется понять, программа эта у вас уже завершена, вы, постачков, выбрали по «Аморти-Медики».
seg_0153.wav|по 25 году до 26 у нас, по-моему, еще две гидиотеки зашли.
seg_0154.wav|Программа 25 года, она сейчас должна развиваться и пастачков надо выбирать. В 25 год мы уже завершили работу с библиотекой, которая выигрывала в курсе.
seg_0155.wav|А, да-да-да, мы ее закрыли, все, понял. А по 20-м у вас еще два филяла победила, да, я правильно понимаю?
seg_0156.wav|И вот я бы хотел следовательно переговорить как раз по поводу потребности ваших библиотек мартимедийного оборудования.
seg_0157.wav|Но вам это надо перезвонить тогда, че...
seg_0158.wav|чтобы не набрать 125. Я запишу. 120 внутренний номер. Вы знаете, я на вас выхожу через Анастасию. Секретарь, видимо, ваш, у меня просто нет возможности внутренний номер набрать. Послывайте, скажите, пожалуйста, во сколько можно перезвонить или на одним уровне?
seg_0159.wav|Здравствуйте! Вы позвонили в национальную детскую библиотеку Республики Кони и Мемисамуила Яковлевича-Маршака. По вопросам об служивании нажмите 1. Для связи с администрацией нажмите 2. Для соединения с абонентом наберите его внутренний номер.
seg_0160.wav|Детская влитека маршака, здравствуйте. Добрый день, скажите пожалуйста, а могу ли слушать Анастасию Ивановну Махуркину?
seg_0161.wav|Да, я вас сейчас переключу.
seg_0162.wav|Субтитры субтитры субтитры субтитры
seg_0163.wav|Анастасия Ивановна, здравствуйте, меня зовут Алексей Андреев из Екатеринбурга. Звонок.
seg_0164.wav|Я присылаю компанию Multimedia в виде системы. Мы работаем по модельным библиотекам, по федеральной программе семья и предоставляем оборудование для модельных библиотек. У нас очень-очень большой опыт.
seg_0165.wav|Скажите, пожалуйста, Настей Ивановна, в данном моменте вы их нуждаетесь к вам, либо оборудование для модельных библиотек.
seg_0166.wav|Мы модельную библиотеку не открываем.
seg_0167.wav|мы моделями бытиками не занимаемся
seg_0168.wav|что-то, наверное, у вас тут пройдет инструмент? Нет, нет, я сейчас читаю. Наш специалист связывался с вами в начале, нет, теперь не в конце.
seg_0169.wav|и вот я смотрю, что у вас есть интересованность
seg_0170.wav|может не в модельной библиотеке, но в наборе мультимедийного вроде точно. Ну да. Компьютеры, мониторы, системный блог, потом у вас станция мультимедийная, экран, таракин шахматы. Это у нас занимается специалист Монастырёва Ирина Виталевна, ну как бы конкретно оборудование. Угу, угу.
